"strings","oPE","freq","Npix","CN","OLD20"
"Rächt",375,0.602059991,6285.76470588235,3,1.8
"Putze",356,0.602059991,6364.15294117647,5,1.55
"Plump",490,0.602059991,6274.83137254902,1,2.1
"Piept",437,0.602059991,6326.78823529412,2,1.8
"Ordne",412,0.602059991,6300.6431372549,1,1.8
"Naher",367,0.602059991,6289.61176470588,7,1.6
"Muffe",445,0.602059991,6295.76078431373,0,2
"Müdes",414,0.602059991,6244.0862745098,3,1.8
"Moden",402,0.602059991,6251.88235294118,6,1.5
"Mager",428,0.602059991,6266.91764705882,9,1.45
"Lugen",412,0.602059991,6304.39215686274,10,1.4
"Loses",367,0.602059991,6352.66666666667,6,1.65
"Lohns",384,0.602059991,6323.4,4,1.7
"Lecke",389,0.602059991,6335.37254901961,16,1
"Laufs",399,0.602059991,6354.6431372549,4,1.65
"Kuppe",413,0.602059991,6228.16862745098,4,1.7
"Kubus",368,0.602059991,6295.07843137255,1,2
"Kotzt",368,0.602059991,6354.36078431373,3,1.8
"Kojen",410,0.602059991,6315.42352941176,0,1.95
"Kläre",411,0.602059991,6330.90196078431,4,1.7
"Kläff",483,0.602059991,6308.94117647059,1,2.4
"Kitts",398,0.602059991,6368.54117647059,1,1.85
"Kioto",398,0.602059991,6354.40784313725,0,2.05
"Kaust",350,0.602059991,6332.01960784314,13,1.2
"Käses",343,0.602059991,6292.96078431373,0,1.95
"Karos",346,0.602059991,6335.20392156863,1,1.9
"Kalis",404,0.602059991,6359.97254901961,3,1.75
"Jutta",411,0.602059991,6388.61960784314,0,2.45
"Julis",456,0.602059991,6413.57647058824,2,1.8
"Judäa",422,0.602059991,6303.33333333333,0,2.55
"Ivans",421,0.602059991,6387.1137254902,0,1.95
"Intel",450,0.602059991,6395.67450980392,1,1.95
"Innig",468,0.602059991,6341.85882352941,1,1.95
"Hünen",340,0.602059991,6275.72941176471,2,1.85
"Humus",382,0.602059991,6273.90980392157,0,2
"Hohle",382,0.602059991,6293.89411764706,7,1.4
"Hofft",417,0.602059991,6311.85490196078,2,1.8
"Hinab",383,0.602059991,6288.78431372549,1,1.95
"Hieße",397,0.602059991,6284.22745098039,6,1.65
"Heule",363,0.602059991,6321.96862745098,8,1.5
"Hetzt",349,0.602059991,6338.81176470588,11,1.45
"Heilt",411,0.602059991,6358.58431372549,13,1.2
"Hegst",384,0.602059991,6268.51764705882,7,1.55
"Hecks",358,0.602059991,6290.12941176471,4,1.75
"Halme",399,0.602059991,6275.6431372549,6,1.65
"Hager",379,0.602059991,6272.57254901961,10,1.5
"Habet",350,0.602059991,6277.25098039216,2,1.8
"Grieß",454,0.602059991,6322.78039215686,0,2
"Gräme",431,0.602059991,6271.90196078431,2,1.85
"Golda",432,0.602059991,6296.74509803922,2,1.85
"Glüht",454,0.602059991,6309.72549019608,3,1.75
"Gieße",429,0.602059991,6298.60784313726,6,1.6
"Geübt",404,0.602059991,6280.3137254902,1,1.9
"Gasen",354,0.602059991,6307.89411764706,12,1.25
"Gäben",383,0.602059991,6254.41960784314,3,1.75
"Fromm",468,0.602059991,6283.69019607843,1,1.95
"Flott",427,0.602059991,6388.97254901961,1,1.9
"Flöße",444,0.602059991,6302.12549019608,5,1.7
"Flehe",402,0.602059991,6331.70588235294,3,1.7
"Finne",366,0.602059991,6357.01960784314,5,1.65
"Feure",348,0.602059991,6364.22745098039,6,1.6
"Fehle",388,0.602059991,6331.70588235294,7,1.45
"Fände",365,0.602059991,6275.9137254902,6,1.65
"Enges",370,0.602059991,6258.02352941176,5,1.65
"Eitel",423,0.602059991,6365.77254901961,3,1.85
"Eiden",384,0.602059991,6290.90196078431,6,1.6
"Ebers",375,0.602059991,6297.30196078431,4,1.75
"Duzen",346,0.602059991,6327.98431372549,2,1.85
"Drall",473,0.602059991,6374.94117647059,3,1.85
"Dohle",400,0.602059991,6308.14901960784,6,1.65
"Diwan",421,0.602059991,6317.41568627451,0,2.15
"Dhabi",428,0.602059991,6282.20784313725,0,2.6
"Deute",350,0.602059991,6329.17254901961,7,1.5
"Derer",367,0.602059991,6353.49019607843,2,1.8
"Daune",334,0.602059991,6311.58431372549,2,1.85
"Coupe",400,0.602059991,6305.25098039216,1,2.25
"Clips",482,0.602059991,6350.37647058823,2,1.85
"Citys",477,0.602059991,6371.39607843137,0,2.5
"Büßen",384,0.602059991,6240.60392156863,5,1.7
"Borke",368,0.602059991,6297.0431372549,4,1.8
"Bloße",420,0.602059991,6279.6,2,1.85
"Bleis",412,0.602059991,6346.15294117647,2,1.85
"Björn",449,0.602059991,6306.32941176471,0,2.8
"Bellt",428,0.602059991,6350.91764705882,5,1.75
"Bayer",401,0.602059991,6300.23921568627,1,1.9
"Barem",382,0.602059991,6275.83529411765,2,1.85
"Banne",315,0.602059991,6285.83137254902,8,1.4
"Atoms",444,0.602059991,6294.42745098039,2,1.95
"Atari",452,0.602059991,6378.47843137255,0,2.15
"Asses",374,0.602059991,6322.77647058824,2,1.85
"Argen",435,0.602059991,6288.90196078431,9,1.55
"Abort",436,0.602059991,6322.76078431373,1,1.9
"Abgas",441,0.602059991,6241.8431372549,0,1.95
"Zügig",495,0.477121255,6257.41960784314,1,2.45
"Zuber",390,0.477121255,6327.63529411765,1,1.9
"Zitze",388,0.477121255,6386.01960784314,5,1.7
"Ziert",418,0.477121255,6393.69803921569,6,1.65
"Zähme",407,0.477121255,6244.25490196078,6,1.65
"Zäher",385,0.477121255,6306.53333333333,6,1.55
"Zähen",368,0.477121255,6280.39215686274,10,1.35
"Wurmt",439,0.477121255,6313.96078431373,4,1.75
"Wurms",424,0.477121255,6302.74509803922,3,1.8
"Wolga",453,0.477121255,6287.18039215686,0,2.1
"Wirts",423,0.477121255,6377.46666666667,6,1.6
"Wetzt",385,0.477121255,6351.78823529412,9,1.55
"Wehre",382,0.477121255,6305.23921568627,10,1.25
"Webst",396,0.477121255,6294.63137254902,7,1.6
"Wälzt",426,0.477121255,6339.40392156863,2,1.9
"Wagte",408,0.477121255,6277.09019607843,10,1.35
"Vages",409,0.477121255,6297.47058823529,2,1.85
"Üblem",486,0.477121255,6252.1137254902,4,1.85
"Tutus",401,0.477121255,6355.33725490196,0,1.9
"Türmt",469,0.477121255,6309.05490196078,2,1.9
"Trüge",454,0.477121255,6288.86274509804,5,1.65
"Trias",429,0.477121255,6376.47843137255,2,1.9
"Träge",452,0.477121255,6280.65098039216,7,1.55
"Trafo",446,0.477121255,6346.90980392157,0,1.9
"Tönst",412,0.477121255,6320.23921568627,1,1.9
"Tilde",475,0.477121255,6336.05490196078,7,1.65
"Tiers",433,0.477121255,6376.38431372549,2,1.75
"Tarnt",402,0.477121255,6356.50980392157,4,1.8
"Tadle",439,0.477121255,6306.93333333333,0,2
"Stare",373,0.477121255,6346.52549019608,9,1.35
"Stank",403,0.477121255,6300.54117647059,5,1.7
"Späne",389,0.477121255,6243.36862745098,2,1.9
"Sooft",400,0.477121255,6329.4431372549,1,1.9
"Solle",422,0.477121255,6355.1137254902,16,1
"Sinns",373,0.477121255,6336.32156862745,5,1.7
"Siegt",434,0.477121255,6308.89019607843,12,1.35
"Säume",384,0.477121255,6257.31764705882,4,1.75
"Saugt",395,0.477121255,6288.08235294118,5,1.65
"Säuen",345,0.477121255,6293.45490196078,4,1.6
"Sanyo",405,0.477121255,6294.00784313725,0,2.1
"Sähen",357,0.477121255,6262.34117647059,12,1.3
"Sadat",374,0.477121255,6288.02352941176,1,1.9
"Ruten",347,0.477121255,6319.76078431373,13,1.25
"Rupfe",407,0.477121255,6265.34901960784,3,1.75
"Ruins",368,0.477121255,6337.76078431373,2,1.85
"Rudis",397,0.477121255,6305.30588235294,0,1.95
"Rotze",341,0.477121255,6332.94901960784,7,1.6
"Rotte",356,0.477121255,6332.16862745098,7,1.55
"Rondo",369,0.477121255,6267.38823529412,0,2
"Ritts",394,0.477121255,6362.8431372549,1,1.9
"Rille",448,0.477121255,6372.44705882353,6,1.65
"Rests",349,0.477121255,6322.41176470588,3,1.7
"Reimt",416,0.477121255,6304.52549019608,9,1.45
"Rehen",340,0.477121255,6272.93333333333,11,1.3
"Raubs",351,0.477121255,6281.16078431373,4,1.65
"Rätst",370,0.477121255,6314.19215686274,1,1.95
"Rangs",372,0.477121255,6257.74117647059,6,1.6
"Rammt",432,0.477121255,6238.24705882353,2,1.9
"Quirl",516,0.477121255,6358.52156862745,1,2.3
"Quart",445,0.477121255,6322.34901960784,3,1.8
"Quant",428,0.477121255,6296.20784313725,1,1.95
"Quält",485,0.477121255,6301.41176470588,2,1.85
"Pulte",402,0.477121255,6370.42352941176,3,1.7
"Polis",423,0.477121255,6383.14901960784,2,1.9
"Plagt",458,0.477121255,6319.61960784314,5,1.7
"Perus",360,0.477121255,6360.61568627451,0,1.9
"Peilt",431,0.477121255,6391.32549019608,10,1.45
"Patin",386,0.477121255,6366.6862745098,2,1.85
"Parke",377,0.477121255,6328.05490196078,10,1.4
"Paffe",406,0.477121255,6325.93725490196,4,1.75
"Orale",429,0.477121255,6359.89411764706,1,1.8
"Olgas",462,0.477121255,6297.63529411765,0,2.4
"Nugat",408,0.477121255,6269.68235294118,0,2.55
"Nokia",410,0.477121255,6300.65098039216,0,2.75
"Netto",373,0.477121255,6322.61176470588,3,1.8
"Nerve",378,0.477121255,6337.6431372549,2,1.8
"Neros",355,0.477121255,6319.85490196078,0,1.95
"Necke",368,0.477121255,6282.8862745098,13,1.25
"Murks",425,0.477121255,6302.37647058823,2,1.9
"Moser",397,0.477121255,6316.94509803922,4,1.8
"Moron",396,0.477121255,6313.51764705882,0,2
"Molar",439,0.477121255,6335.30588235294,1,1.95
"Möget",444,0.477121255,6241.86274509804,2,1.75
"Minis",438,0.477121255,6346.19607843137,2,1.85
"Micks",444,0.477121255,6313.69019607843,2,1.85
"Miaut",428,0.477121255,6338.57254901961,1,1.95
"Mäste",394,0.477121255,6286.01176470588,3,1.75
"Mähen",393,0.477121255,6241.03137254902,9,1.5
"Lüste",395,0.477121255,6349.61960784314,8,1.55
"Lobst",406,0.477121255,6334.43529411765,3,1.75
"Lobes",383,0.477121255,6318.72156862745,2,1.85
"Ligen",441,0.477121255,6325.29411764706,8,1.55
"Lifte",441,0.477121255,6386.66666666667,6,1.6
"Liefe",431,0.477121255,6370.95294117647,7,1.55
"Lieds",429,0.477121255,6339.92156862745,0,1.85
"Laste",371,0.477121255,6360.93725490196,13,1.2
"Lärms",430,0.477121255,6311.76078431373,0,1.95
"Lamms",449,0.477121255,6269.96078431373,3,1.8
"Lähmt",446,0.477121255,6276.00392156863,4,1.8
"Kühlt",430,0.477121255,6307.85490196078,5,1.7
"Kross",370,0.477121255,6339.60784313726,3,1.85
"Krönt",396,0.477121255,6324.81568627451,3,1.85
"Krans",363,0.477121255,6330.19607843137,7,1.6
"Krams",406,0.477121255,6294.05882352941,4,1.75
"Kräht",404,0.477121255,6301.05098039216,2,1.9
"Kopfe",409,0.477121255,6265.77254901961,3,1.75
"Kolik",452,0.477121255,6338.57647058824,1,2.15
"Knüpf",441,0.477121255,6249.54117647059,3,1.8
"Knote",356,0.477121255,6320.18431372549,1,1.85
"Kling",470,0.477121255,6310.82745098039,2,1.8
"Klebe",404,0.477121255,6296.71764705882,3,1.55
"Kinns",372,0.477121255,6333.17647058824,5,1.7
"Kimme",452,0.477121255,6257.35294117647,3,1.8
"Kickt",422,0.477121255,6343.07058823529,8,1.5
"Kerns",347,0.477121255,6330.10196078431,4,1.75
"Kämst",407,0.477121255,6266.07058823529,2,1.9
"Kähne",352,0.477121255,6259.19607843137,5,1.7
"Jahwe",418,0.477121255,6311.00784313725,1,1.95
"Indes",408,0.477121255,6327.27058823529,6,1.7
"Igeln",483,0.477121255,6337.37647058823,1,1.9
"Idols",462,0.477121255,6355.0431372549,1,2.4
"Hutes",337,0.477121255,6319.41568627451,3,1.85
"Hockt",380,0.477121255,6304.38431372549,7,1.65
"Hemmt",426,0.477121255,6231.34117647059,1,1.95
"Heizt",365,0.477121255,6352.3137254902,7,1.65
"Heinz",356,0.477121255,6334.63137254902,2,1.85
"Häuft",388,0.477121255,6296.58823529412,5,1.75
"Harre",342,0.477121255,6339.32941176471,7,1.65
"Gütig",471,0.477121255,6296.39215686274,1,1.85
"Gräte",401,0.477121255,6325.72156862745,2,1.8
"Gräbt",430,0.477121255,6296.27450980392,3,1.8
"Götze",378,0.477121255,6320.97647058824,0,1.95
"Gönne",367,0.477121255,6284.83137254902,4,1.7
"Gongs",405,0.477121255,6268.25490196078,3,1.8
"Gödel",454,0.477121255,6277.10980392157,0,2
"Genus",358,0.477121255,6316.1137254902,3,1.7
"Gelde",416,0.477121255,6293.61176470588,6,1.55
"Garer",378,0.477121255,6353.70980392157,4,1.7
"Gagen",394,0.477121255,6260.81176470588,19,1
"Fluor",416,0.477121255,6390.03137254902,0,1.95
"Flohs",413,0.477121255,6339.2431372549,1,1.9
"Fjord",483,0.477121255,6335.48235294118,0,2.25
"Fiese",370,0.477121255,6365.45490196078,8,1.4
"Färbt",395,0.477121255,6322.74509803922,2,1.9
"Famos",382,0.477121255,6301.26666666667,1,1.9
"Elchs",398,0.477121255,6317.12549019608,1,1.9
"Ehrst",378,0.477121255,6319.66274509804,1,1.85
"Egeln",429,0.477121255,6276.29019607843,3,1.75
"Duden",374,0.477121255,6277.06666666667,5,1.7
"Dress",373,0.477121255,6338.3137254902,1,1.95
"Dösen",362,0.477121255,6291.17254901961,7,1.65
"Dorfe",389,0.477121255,6333.46274509804,2,1.8
"Diebs",402,0.477121255,6309.41176470588,1,1.8
"Depps",420,0.477121255,6226.09803921569,0,2.25
"Danks",370,0.477121255,6287.92549019608,3,1.7
"Dänin",384,0.477121255,6310.98823529412,1,2.25
"Dakar",388,0.477121255,6309.66274509804,0,2
"Crêpe",434,0.477121255,6296.65882352941,0,2.8
"Coups",408,0.477121255,6309.74901960784,1,2.15
"Chöre",413,0.477121255,6320.54117647059,0,1.95
"Cadiz",419,0.477121255,6347.05098039216,0,2.7
"Butan",347,0.477121255,6311.82745098039,0,2
"Büßer",401,0.477121255,6266.74509803922,3,1.8
"Brate",359,0.477121255,6329.65490196078,8,1.4
"Blüht",424,0.477121255,6294.12941176471,3,1.8
"Berts",352,0.477121255,6334.05882352941,5,1.7
"Banal",377,0.477121255,6310.65882352941,2,1.8
"Balle",403,0.477121255,6335.29803921569,10,1.35
"Badet",358,0.477121255,6271.05882352941,5,1.65
"Aurel",438,0.477121255,6364.53333333333,0,2
"Astes",382,0.477121255,6333.99215686275,6,1.7
"Asiat",416,0.477121255,6358.80392156863,0,2.7
"Antik",455,0.477121255,6332.4,1,1.85
"Anbei",429,0.477121255,6307.08235294118,1,1.95
"ähnle",439,0.477121255,6321.87450980392,0,1.95
"Adelt",461,0.477121255,6313.33725490196,4,1.75
"Adeln",450,0.477121255,6295.65490196078,4,1.75
"Acryl",512,0.477121255,6357.10196078431,0,2.85
"Aalen",402,0.477121255,6330.17254901961,6,1.65
"Zürne",373,0.301029996,6335.57647058824,0,2
"Zoten",362,0.301029996,6341.38039215686,12,1.4
"Zolls",442,0.301029996,6377.66274509804,4,1.75
"Zölle",447,0.301029996,6353.62352941177,3,1.85
"Zolle",434,0.301029996,6373.16470588235,15,1.15
"Zogst",415,0.301029996,6305.26274509804,1,1.95
"Zofen",385,0.301029996,6326.77254901961,3,1.8
"Zobel",426,0.301029996,6320.95294117647,3,1.85
"Zirpt",450,0.301029996,6351.92549019608,1,1.95
"Zinns",384,0.301029996,6354.37254901961,3,1.75
"Zieme",422,0.301029996,6315.70588235294,3,1.85
"Zeugt",408,0.301029996,6306.03921568627,6,1.6
"Zehnt",376,0.301029996,6315.54117647059,6,1.6
"Zapfe",412,0.301029996,6284.02352941176,2,1.8
"Zähmt",430,0.301029996,6259.96862745098,6,1.7
"Wütet",400,0.301029996,6324.07058823529,4,1.8
"Wusel",423,0.301029996,6339.4431372549,2,1.85
"Worts",393,0.301029996,6351.29019607843,5,1.65
"Wippt",489,0.301029996,6265.25098039216,8,1.6
"Werts",386,0.301029996,6348.25098039216,6,1.55
"Werbt",406,0.301029996,6314.30588235294,4,1.7
"Welke",425,0.301029996,6306.78823529412,8,1.45
"Wehte",379,0.301029996,6296.78039215686,7,1.45
"Waten",365,0.301029996,6317.70588235294,14,1.15
"Wälze",404,0.301029996,6323.69019607843,3,1.75
"Walle",436,0.301029996,6349.49019607843,13,1.2
"Wägen",411,0.301029996,6239.87843137255,9,1.55
"Vorab",416,0.301029996,6333.32156862745,2,1.9
"Vetos",387,0.301029996,6358.7137254902,0,1.95
"Verbs",407,0.301029996,6334.6862745098,0,1.9
"Vamps",456,0.301029996,6260.17647058824,0,1.95
"Üppig",534,0.301029996,6199.98823529412,1,2.55
"Unruh",392,0.301029996,6324.14901960784,0,2.6
"Umgab",468,0.301029996,6206.38823529412,1,2.4
"Ulmen",442,0.301029996,6299.12156862745,0,1.95
"Ulkig",514,0.301029996,6305.98431372549,1,2.6
"üblem",494,0.301029996,6287.30196078431,4,1.75
"übend",445,0.301029996,6266.25098039216,1,1.9
"Turnt",413,0.301029996,6364.72941176471,2,1.9
"Tuchs",404,0.301029996,6323.09411764706,8,1.5
"Trios",433,0.301029996,6379.42352941176,2,1.85
"Trabt",439,0.301029996,6329.03137254902,8,1.5
"Trabe",416,0.301029996,6313.31764705882,7,1.5
"Totos",397,0.301029996,6344.78823529412,5,1.7
"Tones",375,0.301029996,6324.06666666667,3,1.75
"Togos",430,0.301029996,6286.49019607843,2,1.85
"Tikis",474,0.301029996,6361.58431372549,0,2.2
"Tickt",464,0.301029996,6358.16862745098,9,1.4
"Thors",426,0.301029996,6327.40784313725,1,1.85
"Terme",424,0.301029996,6304.56470588235,1,1.9
"Taute",382,0.301029996,6342.61960784314,13,1.15
"Tauft",428,0.301029996,6343.72549019608,10,1.35
"Tatze",377,0.301029996,6350.8,2,1.85
"Tätig",481,0.301029996,6301.40784313725,1,1.95
"Tankt",419,0.301029996,6312.49411764706,9,1.45
"Syrer",440,0.301029996,6341.18823529412,0,1.95
"Stieß",435,0.301029996,6315.59607843137,5,1.75
"Steiß",446,0.301029996,6315.59607843137,4,1.8
"Staue",360,0.301029996,6330.66666666667,4,1.45
"Stach",384,0.301029996,6314.13725490196,3,1.85
"Spaße",418,0.301029996,6228.98823529412,3,1.75
"Späht",427,0.301029996,6238.25098039216,1,1.85
"Sonnt",357,0.301029996,6321.36078431373,3,1.8
"Sogen",384,0.301029996,6265.03137254902,12,1.35
"Smogs",441,0.301029996,6233.39215686274,0,2.2
"Slawe",422,0.301029996,6314.33333333333,0,1.95
"Siegs",420,0.301029996,6297.67450980392,5,1.65
"Siebt",411,0.301029996,6322.02745098039,6,1.6
"Schur",383,0.301029996,6330.81568627451,4,1.65
"Schob",386,0.301029996,6271.92156862745,4,1.8
"Sauft",387,0.301029996,6331.77254901961,11,1.4
"Sauen",332,0.301029996,6312.98431372549,16,1
"Sacht",367,0.301029996,6314.13725490196,15,1.1
"Saals",379,0.301029996,6333.99607843137,1,1.85
"Rüste",363,0.301029996,6306.69019607843,8,1.55
"Rümpf",482,0.301029996,6207.70588235294,2,2.3
"Ruhst",370,0.301029996,6303.42745098039,2,1.85
"Rühmt",425,0.301029996,6241.2862745098,2,1.9
"Rücke",379,0.301029996,6281.21960784314,11,1.4
"Rolfs",417,0.301029996,6329.10980392157,3,1.8
"Rhone",355,0.301029996,6275.97254901961,0,2
"Remis",406,0.301029996,6293.30980392157,0,1.95
"Reiße",392,0.301029996,6291.03921568627,16,1.05
"Reiht",388,0.301029996,6319.83137254902,11,1.35
"Regem",422,0.301029996,6217.01176470588,2,1.85
"Reckt",380,0.301029996,6308.1568627451,14,1.25
"Reche",341,0.301029996,6289.4862745098,6,1.4
"Raues",323,0.301029996,6310.60784313726,6,1.5
"Raube",343,0.301029996,6276.66274509804,10,1.25
"Räson",351,0.301029996,6283.83529411765,0,2.75
"Ranke",351,0.301029996,6275.98431372549,7,1.6
"Raffe",392,0.301029996,6300.00784313725,6,1.65
"Radon",361,0.301029996,6264.4431372549,0,2
"Prall",475,0.301029996,6393.42745098039,3,1.75
"Potis",392,0.301029996,6376.09803921569,1,1.95
"Pocht",384,0.301029996,6334.16862745098,8,1.6
"Pinne",373,0.301029996,6348.90980392157,5,1.7
"Piepe",414,0.301029996,6311.07450980392,2,1.8
"Pickt",431,0.301029996,6363.30196078431,10,1.5
"Picke",408,0.301029996,6347.58823529412,12,1.3
"Pfuhl",467,0.301029996,6333.01568627451,1,2.4
"Pfaue",387,0.301029996,6333.14509803922,1,1.85
"Pfalz",441,0.301029996,6364.09019607843,0,2.25
"Pfads",418,0.301029996,6294.90588235294,1,1.85
"Peile",409,0.301029996,6375.61176470588,18,1
"Passé",354,0.301029996,6315.05882352941,3,1.8
"Paars",359,0.301029996,6352.49019607843,2,1.8
"Oxide",439,0.301029996,6317.39215686274,0,2.3
"Ortet",411,0.301029996,6368.46274509804,4,1.75
"Ölige",502,0.301029996,6302.72941176471,1,1.9
"Okay ",545,0.301029996,6410.74901960784,2,2.65
"Ohres",395,0.301029996,6318.73333333333,4,1.75
"Nuten",358,0.301029996,6310.20392156863,9,1.4
"Novum",436,0.301029996,6286.71764705882,0,2.65
"Niste",390,0.301029996,6337.57254901961,7,1.6
"Nippt",472,0.301029996,6249.52941176471,7,1.65
"Neckt",391,0.301029996,6298.6,13,1.35
"Nebst",378,0.301029996,6278.90980392157,6,1.65
"Nasse",337,0.301029996,6297.23529411765,15,1
"Nähst",383,0.301029996,6266.12156862745,3,1.8
"Nahmt",412,0.301029996,6243.04705882353,3,1.65
"Muten",389,0.301029996,6307.29411764706,8,1.5
"Moiré",429,0.301029996,6324,0,2.7
"Mohns",394,0.301029996,6268.00392156863,3,1.8
"Mogle",461,0.301029996,6268.45490196078,1,1.9
"Miste",420,0.301029996,6334.66274509804,9,1.4
"Mehre",395,0.301029996,6286.60784313726,9,1.45
"Mazda",396,0.301029996,6267.49411764706,0,2.4
"Mäßig",506,0.301029996,6216.55294117647,1,2.05
"Maßes",404,0.301029996,6253.94901960784,1,1.9
"Malve",436,0.301029996,6333.41960784314,2,1.8
"Malte",418,0.301029996,6323.80784313726,11,1.3
"Makro",423,0.301029996,6292.69803921569,1,2.3
"Mahlt",444,0.301029996,6301.00784313725,3,1.7
"Luden",395,0.301029996,6312.55294117647,9,1.55
"Lotos",383,0.301029996,6366.92156862745,3,1.85
"Löten",390,0.301029996,6337.87450980392,9,1.55
"Loten",377,0.301029996,6357.41568627451,14,1.25
"Loire",406,0.301029996,6397.05882352941,0,1.9
"Loggt",473,0.301029996,6274.21568627451,1,1.95
"Logge",450,0.301029996,6258.50196078431,3,1.8
"Linde",417,0.301029996,6333.45490196078,12,1.3
"Ließt",459,0.301029996,6349.68235294118,8,1.55
"Lenze",353,0.301029996,6355.1568627451,3,1.75
"Lende",380,0.301029996,6304.23921568627,9,1.45
"Laust",379,0.301029996,6369.25098039216,13,1.15
"Lauen",358,0.301029996,6347.07058823529,16,1
"Längs",417,0.301029996,6281.14117647059,3,1.8
"Laibe",400,0.301029996,6340.49411764706,2,1.8
"Lägen",414,0.301029996,6276.6431372549,12,1.3
"Lacke",387,0.301029996,6335.46666666667,12,1.35
"Kults",400,0.301029996,6354.69019607843,2,1.8
"Kühne",363,0.301029996,6267.40784313725,6,1.55
"Krume",400,0.301029996,6297.78039215686,3,1.75
"Kröne",373,0.301029996,6309.10196078431,6,1.7
"Kräne",367,0.301029996,6306.16862745098,4,1.7
"Krame",398,0.301029996,6289.56078431373,3,1.75
"Köpft",445,0.301029996,6261.94509803922,2,1.8
"Knurr",384,0.301029996,6358.09019607843,0,2.25
"Knauf",392,0.301029996,6310.94509803922,0,1.95
"Kleie",413,0.301029996,6355.38039215686,3,1.7
"Klaut",408,0.301029996,6350.2862745098,4,1.55
"Killt",474,0.301029996,6393.85882352941,2,1.85
"Keuch",357,0.301029996,6303.49803921569,1,1.8
"Kecke",361,0.301029996,6298.14117647059,10,1.35
"Kaufs",371,0.301029996,6317.41176470588,4,1.65
"Kauer",348,0.301029996,6335.98039215686,12,1.3
"Karls",390,0.477121255,6354.92941176471,2,1.85
"Kamms",421,0.301029996,6232.72941176471,2,1.85
"Kahns",347,0.301029996,6283.22352941176,4,1.75
"Kahle",384,0.301029996,6303.45882352941,8,1.55
"Kadis",390,0.301029996,6302.78431372549,1,1.85
"Jurys",464,0.301029996,6372.06666666667,0,2
"Jolle",462,0.301029996,6397.35294117647,13,1.35
"Jault",435,0.301029996,6395.67058823529,4,1.8
"Jäten",394,0.301029996,6343.09411764706,3,1.85
"Jalta",430,0.301029996,6387.45098039216,1,1.95
"Irrst",434,0.301029996,6427.72156862745,1,1.9
"Ionen",380,0.301029996,6358.26666666667,3,1.8
"Intim",482,0.301029996,6364.01960784314,1,2.15
"Infam",473,0.301029996,6320.29019607843,1,2.4
"Indus",419,0.301029996,6335.58431372549,1,1.95
"Icons",394,0.301029996,6379.31764705882,0,2.45
"Hupst",388,0.301029996,6277.6431372549,2,1.85
"Hüpfe",413,0.301029996,6239,2,1.8
"Hunds",358,0.301029996,6267.30980392157,1,1.8
"Hüllt",448,0.301029996,6340.90980392157,4,1.8
"Hisse",358,0.301029996,6329.10196078431,11,1.4
"Hinkt",406,0.301029996,6314.00784313725,5,1.75
"Heure",334,0.301029996,6323.37647058823,8,1.45
"Heuer",339,0.301029996,6323.37647058823,9,1.35
"Hesse",321,0.301029996,6299.8862745098,5,1.65
"Heize",342,0.301029996,6336.6,11,1.35
"Hegte",374,0.301029996,6264.01960784314,7,1.5
"Hegen",364,0.301029996,6246.33725490196,18,1
"Hegel",419,0.301029996,6271.07058823529,8,1.5
"Heckt",373,0.301029996,6301.34509803922,16,1.15
"Heber",358,0.301029996,6285.61568627451,8,1.4
"Haydn",416,0.301029996,6240.89019607843,0,2.15
"Hanse",313,0.301029996,6293.5137254902,3,1.75
"Hamed",396,0.301029996,6218.45490196078,0,2
"Gusto",388,0.301029996,6336.83529411765,0,2
"Gucke",391,0.301029996,6308.32549019608,8,1.45
"Grell",489,0.301029996,6374.97254901961,3,1.85
"Grast",399,0.301029996,6349.74901960784,1,1.75
"Grämt",454,0.301029996,6287.61568627451,3,1.85
"Goyas",424,0.301029996,6299.2,0,1.95
"Gotin",407,0.301029996,6351.27058823529,2,1.9
"Gorki",446,0.301029996,6341.85490196078,0,2.7
"Golfs",441,0.301029996,6336.67843137255,3,1.8
"Gellt",458,0.301029996,6366.5137254902,4,1.8
"Garen",361,0.301029996,6327.56862745098,10,1.3
"Garbe",378,0.301029996,6300.09019607843,4,1.7
"Futur",382,0.301029996,6388.25490196078,0,2.05
"Fußen",383,0.301029996,6302.20784313725,6,1.65
"Fünft",409,0.301029996,6335.36862745098,1,1.85
"Fügte",410,0.301029996,6293.64705882353,1,1.85
"Fraße",398,0.301029996,6320.12941176471,1,1.9
"Fräse",370,0.301029996,6340.97647058824,0,2
"Forme",392,0.301029996,6320.84705882353,2,1.7
"Föhne",364,0.301029996,6290.47058823529,3,1.75
"Fixen",385,0.301029996,6368.72549019608,6,1.7
"Fests",356,0.301029996,6356.45098039216,3,1.75
"Fermi",433,0.301029996,6347.02352941176,0,2.25
"Faune",330,0.301029996,6338.18039215686,7,1.6
"Fault",397,0.301029996,6378.62745098039,7,1.6
"Fatal",402,0.301029996,6370.40784313725,1,1.85
"Färbe",372,0.301029996,6307.03137254902,3,1.75
"Fangs",378,0.301029996,6291.78039215686,6,1.6
"Exils",425,0.301029996,6364.29411764706,0,1.95
"Ethos",367,0.301029996,6298.52941176471,1,2.3
"Esche",345,0.301029996,6294.36078431373,3,1.8
"Erlen",390,0.301029996,6343.04705882353,6,1.65
"Erhob",393,0.301029996,6273.0431372549,1,1.95
